#--------------+
#  TRI FUSION  |
#--------------+
#
#+--------+-----------------------------+
#|        |           aleatoire           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
       1              0               0  
       2              2               1  
       3              5               2  
       4              8               5  
       5             12               7  
       6             16               9  
       7             20              13  
       8             24              15  
       9             29              20  
      10             34              23  
      11             39              27  
      12             44              30  
      13             49              32  
      14             54              37  
      15             59              41  
      16             64              44  
      17             70              46  
      18             76              57  
      19             82              62  
      20             88              66  
      21             94              70  
      22            100              67  
      23            106              74  
      24            112              83  
      25            118              85  
      26            124              91  
      27            130              94  
      28            136              99  
      29            142             104  
      30            148             114  
      31            154             118  
      32            160             125  
      33            167             128  
      34            174             127  
      35            181             134  
      36            188             137  
      37            195             152  
      38            202             159  
      39            209             157  
      40            216             170  
      41            223             171  
      42            230             176  
      43            237             185  
      44            244             189  
      45            251             194  
      46            258             198  
      47            265             212  
      48            272             207  
      49            279             216  
      50            286             221  
      51            293             233  
      52            300             238  
      53            307             238  
      54            314             250  
      55            321             253  
      56            328             258  
      57            335             265  
      58            342             269  
      59            349             281  
      60            356             284  
      61            363             287  
      62            370             293  
      63            377             296  
      64            384             309  
      65            392             308  
      66            400             323  
      67            408             327  
      68            416             334  
      69            424             343  
      70            432             347  
      71            440             359  
      72            448             359  
      73            456             362  
      74            464             362  
      75            472             379  
      76            480             376  
      77            488             394  
      78            496             390  
      79            504             407  
      80            512             410  
      81            520             418  
      82            528             417  
      83            536             421  
      84            544             438  
      85            552             451  
      86            560             447  
      87            568             457  
      88            576             462  
      89            584             471  
      90            592             471  
      91            600             472  
      92            608             496  
      93            616             493  
      94            624             498  
      95            632             499  
      96            640             517  
      97            648             518  
      98            656             527  
      99            664             527  
     100            672             550  
     101            680             547  
     102            688             563  
     103            696             564  
     104            704             574  
     105            712             565  
     106            720             587  
     107            728             590  
     108            736             594  
     109            744             591  
     110            752             612  
     111            760             610  
     112            768             634  
     113            776             635  
     114            784             645  
     115            792             651  
     116            800             655  
     117            808             668  
     118            816             675  
     119            824             674  
     120            832             679  
     121            840             677  
     122            848             698  
     123            856             701  
     124            864             711  
     125            872             728  
     126            880             723  
     127            888             733  
     128            896             743  
     129            905             744  
     130            914             753  
     131            923             756  
     132            932             767  
     133            941             771  
     134            950             773  
     135            959             797  
     136            968             804  
     137            977             806  
     138            986             810  
     139            995             819  
     140           1004             825  
     141           1013             826  
     142           1022             828  
     143           1031             848  
     144           1040             851  
     145           1049             867  
     146           1058             879  
     147           1067             873  
     148           1076             887  
     149           1085             904  
     150           1094             897  
     151           1103             915  
     152           1112             911  
     153           1121             928  
     154           1130             925  
     155           1139             936  
     156           1148             944  
     157           1157             950  
     158           1166             977  
     159           1175             964  
     160           1184             977  
     161           1193             978  
     162           1202             990  
     163           1211            1003  
     164           1220            1005  
     165           1229            1005  
     166           1238            1014  
     167           1247            1015  
     168           1256            1039  
     169           1265            1051  
     170           1274            1062  
     171           1283            1061  
     172           1292            1059  
     173           1301            1076  
     174           1310            1076  
     175           1319            1080  
     176           1328            1095  
     177           1337            1119  
     178           1346            1113  
     179           1355            1118  
     180           1364            1124  
     181           1373            1140  
     182           1382            1144  
     183           1391            1144  
     184           1400            1160  
     185           1409            1176  
     186           1418            1170  
     187           1427            1178  
     188           1436            1211  
     189           1445            1197  
     190           1454            1204  
     191           1463            1210  
     192           1472            1216  
     193           1481            1229  
     194           1490            1238  
     195           1499            1235  
     196           1508            1252  
     197           1517            1255  
     198           1526            1268  
     199           1535            1277  
     200           1544            1271  
     201           1553            1283  
     202           1562            1293  
     203           1571            1303  
     204           1580            1330  
     205           1589            1310  
     206           1598            1322  
     207           1607            1348  
     208           1616            1331  
     209           1625            1351  
     210           1634            1360  
     211           1643            1364  
     212           1652            1348  
     213           1661            1396  
     214           1670            1386  
     215           1679            1397  
     216           1688            1405  
     217           1697            1418  
     218           1706            1422  
     219           1715            1430  
     220           1724            1446  
     221           1733            1444  
     222           1742            1437  
     223           1751            1463  
     224           1760            1489  
     225           1769            1476  
     226           1778            1489  
     227           1787            1498  
     228           1796            1501  
     229           1805            1494  
     230           1814            1521  
     231           1823            1527  
     232           1832            1538  
     233           1841            1555  
     234           1850            1534  
     235           1859            1560  
     236           1868            1563  
     237           1877            1590  
     238           1886            1574  
     239           1895            1591  
     240           1904            1591  
     241           1913            1606  
     242           1922            1614  
     243           1931            1626  
     244           1940            1631  
     245           1949            1637  
     246           1958            1650  
     247           1967            1654  
     248           1976            1669  
     249           1985            1665  
     250           1994            1676  
     251           2003            1691  
     252           2012            1703  
     253           2021            1702  
     254           2030            1707  
     255           2039            1718  
     256           2048            1739  
     257           2058            1714  
     258           2068            1734  
     259           2078            1756  
     260           2088            1741  
     261           2098            1770  
     262           2108            1778  
     263           2118            1776  
     264           2128            1802  
     265           2138            1794  
     266           2148            1811  
     267           2158            1813  
     268           2168            1829  
     269           2178            1833  
     270           2188            1833  
     271           2198            1845  
     272           2208            1844  
     273           2218            1857  
     274           2228            1872  
     275           2238            1887  
     276           2248            1889  
     277           2258            1909  
     278           2268            1898  
     279           2278            1918  
     280           2288            1933  
     281           2298            1924  
     282           2308            1939  
     283           2318            1959  
     284           2328            1972  
     285           2338            1986  
     286           2348            1980  
     287           2358            1987  
     288           2368            2006  
     289           2378            2018  
     290           2388            2012  
     291           2398            2051  
     292           2408            2045  
     293           2418            2051  
     294           2428            2050  
     295           2438            2066  
     296           2448            2066  
     297           2458            2048  
     298           2468            2077  
     299           2478            2076  
     300           2488            2094  
     301           2498            2118  
     302           2508            2103  
     303           2518            2118  
     304           2528            2152  
     305           2538            2149  
